x_new1,y_new1,x_new2,y_new2,x_new3,y_new3,x_new4,y_new4,x_new5,y_new5,x_new6,y_new6,x_new7,y_new7,x_new8,y_new8
7.19389,679.9131311,7.39009,990.8861723,7.48599,1142.885737,7.16587,635.5019965,7.11782,559.343716,7.34685,922.3516448,7.19389,679.9131311,7.19389,679.9131311
7.1979,683.6277734,7.39369,988.517951,7.48939,1137.544919,7.16987,639.9785999,7.12182,565.15367,7.35045,921.1833002,7.1979,683.6277734,7.1979,683.6277734
7.2019,687.3350026,7.3973,986.1830622,7.49279,1132.227081,7.17387,644.4654473,7.12583,570.9922601,7.35405,920.0357819,7.2019,687.3350026,7.2019,687.3350026
7.20591,691.0632576,7.4009,983.826425,7.4962,1126.912377,7.17788,648.9782708,7.12983,576.834724,7.35766,918.90474,7.20591,691.0632576,7.20591,691.0632576
7.20991,694.7964575,7.4045,981.4901565,7.4996,1121.603064,7.18188,653.499246,7.13383,582.706131,7.36126,917.7837196,7.20991,694.7964575,7.20991,694.7964575
7.21391,698.7830389,7.40811,982.2989617,7.5,1116.450754,7.18589,657.8761585,7.13784,587.7271364,7.36486,919.1575422,7.21391,698.7830389,7.21391,698.7830389
7.21792,702.5830826,7.41171,980.3400859,7.503,1111.185005,7.18989,662.4080023,7.14184,593.5384837,7.36847,918.3646856,7.21792,702.5830826,7.21792,702.5830826
7.22192,706.3362913,7.41532,978.0015142,7.50641,1105.953868,7.19389,666.9630948,7.14585,599.4822401,7.37207,917.2490794,7.22192,706.3362913,7.22192,706.3362913
7.22593,710.1082563,7.41892,975.6500342,7.50981,1100.708805,7.1979,671.5407863,7.14985,605.4270891,7.37568,916.1545864,7.22593,710.1082563,7.22593,710.1082563
7.22993,712.4555838,7.42252,952.8880153,7.53363,1091.599514,7.2019,677.4624841,7.15385,617.4760968,7.37928,898.9065088,7.22993,712.4555838,7.22993,712.4555838
7.23393,716.2215813,7.42613,950.7801028,7.53704,1086.133306,7.20591,682.0263171,7.15786,623.3866867,7.38288,897.9983335,7.23393,716.2215813,7.23393,716.2215813
7.23794,720.016971,7.42973,948.6471169,7.54044,1080.622942,7.20991,686.6028045,7.16186,629.3230793,7.38649,897.1013246,7.23794,720.016971,7.23794,720.016971
7.24194,723.8013351,7.43333,946.5428219,7.54384,1075.155402,7.21391,691.1797568,7.16587,635.2703518,7.39009,896.2197021,7.24194,723.8013351,7.24194,723.8013351
7.24595,727.5970367,7.43694,944.4462589,7.54725,1069.691757,7.21792,695.7718956,7.16987,641.2161328,7.39369,895.3403955,7.24595,727.5970367,7.24595,727.5970367
7.24995,731.391041,7.44054,942.3557056,7.55065,1064.236808,7.22192,700.3645467,7.17387,647.1778521,7.3973,894.4932149,7.24995,731.391041,7.24995,731.391041
7.25395,735.1778432,7.44414,940.2886828,7.55405,1058.821373,7.22593,704.9596103,7.17788,653.1399781,7.4009,893.6564061,7.25395,735.1778432,7.25395,735.1778432
7.25796,738.9874416,7.44775,938.2110766,7.55746,1053.374283,7.22993,709.5641922,7.18188,659.1258358,7.4045,892.8113073,7.25796,738.9874416,7.25796,738.9874416
7.26196,742.7828672,7.45135,936.1521686,7.56086,1047.963099,7.23393,714.1639247,7.18589,665.1145491,7.40811,892.0036465,7.26196,742.7828672,7.26196,742.7828672
7.26597,746.5880748,7.45495,934.0967969,7.56426,1042.555779,7.23794,718.7762986,7.18989,671.1003853,7.41171,891.193436,7.26597,746.5880748,7.26597,746.5880748
7.26997,750.3851018,7.45856,932.0601967,7.56767,1037.169532,7.24194,723.3828593,7.19389,677.0946769,7.41532,890.4056493,7.26997,750.3851018,7.26997,750.3851018
7.27397,766.00382,7.46216,944.2514493,7.57107,1047.407564,7.24595,739.4641602,7.24595,739.4641602,7.41892,903.2958858,7.27397,766.00382,7.27397,766.00382
7.27798,769.8552565,7.46577,942.5954887,7.57447,1042.58411,7.24995,744.0716221,7.24995,744.0716221,7.42252,902.8116075,7.27798,769.8552565,7.27798,769.8552565
7.28198,773.680995,7.46937,940.9560045,7.57788,1037.818224,7.25395,748.6598171,7.25395,748.6598171,7.42613,902.3575125,7.28198,773.680995,7.28198,773.680995
7.28599,779.5542326,7.47297,951.4422505,7.58128,1051.010072,7.25796,753.7866578,7.25796,753.7866578,7.45495,934.8767243,7.28599,779.5542326,7.28599,779.5542326
7.28999,783.2141668,7.47658,950.2608057,7.58468,1047.038456,7.26196,758.1200176,7.26196,758.1200176,7.45856,934.1282132,7.28999,783.2141668,7.28999,783.2141668
7.29399,786.8486757,7.48018,949.092868,7.58809,1043.124614,7.26597,762.4323146,7.26597,762.4323146,7.46216,933.3904117,7.29399,786.8486757,7.29399,786.8486757
7.298,790.4927614,7.48378,947.9064769,7.59149,1039.170506,7.26997,766.7425921,7.26997,766.7425921,7.46577,932.6463788,7.298,790.4927614,7.298,790.4927614
7.3,791.4793049,7.48739,949.9964094,7.59489,1040.932899,7.27397,769.4599857,7.27397,769.4599857,7.46937,934.752916,7.3,791.4793049,7.3,791.4793049
7.302,792.402756,7.49099,952.1204204,7.5983,1042.809359,7.27798,772.1031724,7.27798,772.1031724,7.47297,936.8915072,7.302,792.402756,7.302,792.402756
7.30601,795.9742647,7.49459,951.0012005,7.6017,1039.053672,7.28198,776.2197983,7.28198,776.2197983,7.47658,936.1956267,7.30601,795.9742647,7.30601,795.9742647
7.31001,799.5032963,7.4982,949.9217927,7.60511,1035.37395,7.28599,780.3043362,7.28599,780.3043362,7.48018,935.5185762,7.31001,799.5032963,7.31001,799.5032963
7.31401,803.0051472,7.5,947.8980319,7.60851,1032.431216,7.28999,784.2927052,7.28999,784.2927052,7.48378,935.2620698,7.31401,803.0051472,7.31401,803.0051472
7.31802,806.6200348,7.5018,946.597463,7.61191,1030.463578,7.29399,788.3174034,7.29399,788.3174034,7.48739,935.6219775,7.31802,806.6200348,7.31802,806.6200348
7.32202,810.2087362,7.50541,946.2754903,7.61532,1027.823541,7.298,792.387026,7.298,792.387026,7.49099,935.5765286,7.32202,810.2087362,7.32202,810.2087362
7.32603,814.6051941,7.50901,942.4173211,7.61872,1019.050114,7.3,796.4231542,7.3,796.4231542,7.49459,932.3449041,7.32603,814.6051941,7.32603,814.6051941
7.33003,818.9383844,7.51261,938.5702078,7.62212,1010.324403,7.302,800.5722983,7.302,800.5722983,7.4982,929.1283491,7.33003,818.9383844,7.33003,818.9383844
7.33403,822.4249207,7.51622,936.3141006,7.62553,1004.645108,7.30601,804.9092787,7.30601,804.9092787,7.5,926.1747818,7.33403,822.4249207,7.33403,822.4249207
7.33804,825.9306036,7.51982,933.9818895,7.62893,998.8376261,7.31001,809.2693782,7.31001,809.2693782,7.5018,923.2706772,7.33804,825.9306036,7.33804,825.9306036
7.34204,829.3557572,7.52342,932.9183308,7.63233,995.1026944,7.31401,813.3514627,7.31401,813.3514627,7.50541,922.6351576,7.34204,829.3557572,7.34204,829.3557572
7.34605,832.7629969,7.52703,931.8580511,7.63574,991.3818843,7.31802,817.4152548,7.31802,817.4152548,7.50901,921.9912543,7.34605,832.7629969,7.34605,832.7629969
7.35005,836.1458452,7.53063,930.8045161,7.63914,987.6846379,7.32202,821.452731,7.32202,821.452731,7.51261,921.3585684,7.35005,836.1458452,7.35005,836.1458452
7.35405,839.4922373,7.53423,929.7720882,7.64254,984.0412117,7.32603,825.4527133,7.32603,825.4527133,7.51622,920.7481116,7.35405,839.4922373,7.35405,839.4922373
7.35806,842.8426715,7.53784,928.7129635,7.64595,980.3507278,7.33003,829.4543954,7.33003,829.4543954,7.51982,920.1058734,7.35806,842.8426715,7.35806,842.8426715
7.36206,846.1558338,7.54144,927.6744486,7.64935,976.7137714,7.33403,833.4176981,7.33403,833.4176981,7.52342,919.4853225,7.36206,846.1558338,7.36206,846.1558338
7.36607,849.4451083,7.54505,926.6415963,7.65275,973.0940589,7.33804,837.3553913,7.33804,837.3553913,7.52703,918.8693273,7.36607,849.4451083,7.36607,849.4451083
7.37007,852.7097492,7.54865,925.6106931,7.65616,969.4990371,7.34204,841.2671831,7.34204,841.2671831,7.53063,918.2544661,7.37007,852.7097492,7.37007,852.7097492
7.37407,855.9385526,7.55225,924.5995355,7.65956,965.9510345,7.34605,845.1411525,7.34605,845.1411525,7.53423,917.6555973,7.37407,855.9385526,7.37407,855.9385526
7.37808,859.1649433,7.55586,923.5639414,7.66296,962.3598278,7.35005,849.0113607,7.35005,849.0113607,7.53784,917.0363795,7.37808,859.1649433,7.37808,859.1649433
7.38208,862.3545296,7.55946,922.5444841,7.66637,958.8220127,7.35405,852.8431731,7.35405,852.8431731,7.54144,916.4297982,7.38208,862.3545296,7.38208,862.3545296
7.38609,865.5179245,7.56306,921.5291364,7.66977,955.3029762,7.35806,856.6463967,7.35806,856.6463967,7.54505,915.8289504,7.38609,865.5179245,7.38609,865.5179245
7.39009,868.6569109,7.56667,920.5178666,7.67317,951.7965606,7.36206,860.4245936,7.36206,860.4245936,7.54865,915.2254529,7.39009,868.6569109,7.39009,868.6569109
7.39409,871.7579135,7.57027,919.5226247,7.67658,948.3446615,7.36607,864.1613236,7.36607,864.1613236,7.55225,914.6371661,7.39409,871.7579135,7.39409,871.7579135
7.3981,874.8539012,7.57387,918.5010725,7.67998,944.8502866,7.37007,867.8934972,7.37007,867.8934972,7.55586,914.0288329,7.3981,874.8539012,7.3981,874.8539012
7.4021,877.9140786,7.57748,917.496722,7.68338,941.3979761,7.37407,871.5878071,7.37407,871.5878071,7.55946,913.429672,7.4021,877.9140786,7.4021,877.9140786
7.40611,880.9486499,7.58108,916.4903281,7.68679,937.9632138,7.37808,875.2549125,7.37808,875.2549125,7.56306,912.8299233,7.40611,880.9486499,7.40611,880.9486499
7.41011,883.9513904,7.58468,915.4935862,7.69019,934.5576698,7.38208,878.8867874,7.38208,878.8867874,7.56667,912.2394478,7.41011,883.9513904,7.41011,883.9513904
7.41411,886.9204182,7.58829,914.509361,7.69359,931.1881742,7.38609,882.4822382,7.38609,882.4822382,7.57027,911.6551139,7.41411,886.9204182,7.41411,886.9204182
7.41812,889.8849482,7.59189,913.4925199,7.697,927.7722683,7.39009,886.0769247,7.39009,886.0769247,7.57387,911.0444078,7.41812,889.8849482,7.41812,889.8849482
7.42212,892.7906196,7.5955,912.7430509,7.7,924.7688271,7.39409,889.5649497,7.39409,889.5649497,7.57748,910.6693238,7.42212,892.7906196,7.42212,892.7906196
7.42613,895.5653995,7.5991,913.5539672,7.7004,924.0889844,7.3981,892.6503301,7.3981,892.6503301,7.58108,911.6799198,7.42613,895.5653995,7.42613,895.5653995
7.43013,898.4329598,7.6027,912.5320842,7.7038,920.7920452,7.4021,896.1428836,7.4021,896.1428836,7.58468,911.059834,7.43013,898.4329598,7.43013,898.4329598
7.43413,901.2604814,7.60631,911.529875,7.70721,917.54789,7.40611,899.5892745,7.40611,899.5892745,7.58829,910.4551017,7.43413,901.2604814,7.43413,901.2604814
7.43814,904.0861698,7.60991,910.4895434,7.71061,914.243515,7.41011,903.041246,7.41011,903.041246,7.59189,909.81778,7.43814,904.0861698,7.43814,904.0861698
7.44214,906.868331,7.61351,909.4738221,7.71401,911.0018133,7.41411,906.4421658,7.41411,906.4421658,7.5955,909.2,7.44214,906.868331,7.44214,906.868331
7.44615,909.6302919,7.61712,908.4472475,7.71742,907.7532114,7.41812,909.8242483,7.41812,909.8242483,7.5991,908.5719387,7.44615,909.6302919,7.44615,909.6302919
7.45015,912.3615642,7.62072,907.425688,7.72082,904.5290402,7.42212,913.1726834,7.42212,913.1726834,7.6027,907.9471424,7.45015,912.3615642,7.45015,912.3615642
7.45415,915.0517543,7.62432,906.4256003,7.72422,901.3615303,7.42613,916.4721271,7.42613,916.4721271,7.60631,907.3385522,7.45415,915.0517543,7.45415,915.0517543
7.45816,917.7429594,7.62793,905.380761,7.72763,898.120873,7.43013,919.7840292,7.43013,919.7840292,7.60991,906.6929293,7.45816,917.7429594,7.45816,917.7429594
7.46216,920.3933166,7.63153,904.3570245,7.73103,894.9361644,7.43413,923.0472534,7.43413,923.0472534,7.61351,906.0631943,7.46216,920.3933166,7.46216,920.3933166
7.46617,923.0168758,7.63514,903.3319735,7.73443,891.7647489,7.43814,926.2823538,7.43814,926.2823538,7.61712,905.4312926,7.46617,923.0168758,7.46617,923.0168758
7.47017,925.6140828,7.63874,902.3061074,7.73784,888.6036671,7.44214,929.4897579,7.44214,929.4897579,7.62072,904.7977115,7.47017,925.6140828,7.47017,925.6140828
7.47417,928.1749073,7.64234,901.2949181,7.74124,885.4869206,7.44615,932.6535735,7.44615,932.6535735,7.62432,904.1752024,7.47417,928.1749073,7.47417,928.1749073
7.47818,930.7293353,7.64595,900.249067,7.74464,882.3191769,7.45015,935.8217947,7.45015,935.8217947,7.62793,903.5229207,7.47818,930.7293353,7.47818,930.7293353
7.48218,933.2481324,7.64955,899.2185658,7.74805,879.1916058,7.45415,938.947175,7.45415,938.947175,7.63153,902.8823813,7.48218,933.2481324,7.48218,933.2481324
7.48619,935.7391662,7.65315,898.1896204,7.75145,876.0818081,7.45816,942.0431537,7.45816,942.0431537,7.63514,902.2400955,7.48619,935.7391662,7.48619,935.7391662
7.49019,938.2085388,7.65676,897.1503696,7.75485,872.9719712,7.46216,945.117709,7.46216,945.117709,7.63874,901.592155,7.49019,938.2085388,7.49019,938.2085388
7.49419,940.6415747,7.66036,896.1302743,7.75826,869.9061886,7.46617,948.1471813,7.46617,948.1471813,7.64234,900.9572204,7.49419,940.6415747,7.49419,940.6415747
7.4982,943.0665333,7.66396,895.0787774,7.76166,866.7944884,7.47017,951.1812582,7.47017,951.1812582,7.64595,900.292698,7.4982,943.0665333,7.4982,943.0665333
7.5,942.0842088,7.66757,898.1290212,7.76507,872.5538539,7.47417,948.8596608,7.47417,948.8596608,7.64955,902.8558368,7.5,942.0842088,7.5,942.0842088
7.5022,941.6204432,7.67117,900.4437099,7.76847,876.732423,7.47818,947.4739387,7.47818,947.4739387,7.65315,904.83505,7.5022,941.6204432,7.5022,941.6204432
7.50621,943.9653276,7.67477,899.3702513,7.77187,873.6809898,7.48218,950.3228246,7.48218,950.3228246,7.65676,904.1350669,7.50621,943.9653276,7.50621,943.9653276
7.51021,946.2725318,7.67838,898.3162202,7.77528,870.6836663,7.48619,953.1222113,7.48619,953.1222113,7.66036,903.4549056,7.51021,946.2725318,7.51021,946.2725318
7.51421,948.5647166,7.68198,897.2457752,7.77868,867.6663412,7.49019,955.9121624,7.49019,955.9121624,7.66396,902.7578889,7.51421,948.5647166,7.51421,948.5647166
7.51822,950.8440627,7.68559,896.1536832,7.78208,864.6242888,7.49419,958.6961857,7.49419,958.6961857,7.66757,902.0419585,7.51822,950.8440627,7.51822,950.8440627
7.52222,953.0833603,7.68919,895.0909204,7.78549,861.6437624,7.4982,961.4260471,7.4982,961.4260471,7.67117,901.3496721,7.52222,953.0833603,7.52222,953.0833603
7.52623,957.2970003,7.69279,890.3580322,7.78889,851.7363053,7.5,967.8386017,7.5,967.8386017,7.67477,897.6001084,7.52623,957.2970003,7.52623,957.2970003
7.53023,961.0600649,7.6964,886.3383899,7.79229,843.2195272,7.5022,973.6643168,7.5022,973.6643168,7.67838,894.4414445,7.53023,961.0600649,7.53023,961.0600649
7.53423,963.2552098,7.7,885.2743094,7.7957,840.2554751,7.50621,976.4362729,7.50621,976.4362729,7.68198,893.7512101,7.53423,963.2552098,7.53423,963.2552098
7.53824,965.4433751,7.7036,884.1788259,7.7991,837.2462881,7.51021,979.2184435,7.51021,979.2184435,7.68559,893.0296636,7.53824,965.4433751,7.53824,965.4433751
7.54224,967.6073811,7.70721,883.0827652,7.8025,834.2596419,7.51421,981.9689316,7.51421,981.9689316,7.68919,892.3155565,7.54224,967.6073811,7.54224,967.6073811
7.54625,969.7513739,7.71081,881.98774,7.80591,831.268722,7.51822,984.7004178,7.51822,984.7004178,7.69279,891.5982205,7.54625,969.7513739,7.54625,969.7513739
7.55025,971.8683162,7.71441,880.9000234,7.80931,828.3117498,7.52222,987.4009749,7.52222,987.4009749,7.6964,890.8801583,7.55025,971.8683162,7.55025,971.8683162
7.55425,973.9653755,7.71802,879.80725,7.81271,825.3660647,7.52623,990.0752289,7.52623,990.0752289,7.7,890.167691,7.55425,973.9653755,7.55425,973.9653755
7.55826,976.0596108,7.72162,878.6839799,7.81612,822.3544187,7.53023,992.7677336,7.53023,992.7677336,7.7036,889.4253417,7.55826,976.0596108,7.55826,976.0596108
7.56226,978.1226333,7.72523,877.5759927,7.81952,819.402447,7.53423,995.4161372,7.53423,995.4161372,7.70721,888.6936859,7.56226,978.1226333,7.56226,978.1226333
7.56627,980.172388,7.72883,876.4589979,7.82292,816.4295141,7.53824,998.055547,7.53824,998.055547,7.71081,887.9557701,7.56627,980.172388,7.56627,980.172388
7.57027,982.203074,7.73243,875.3422245,7.82633,813.4636245,7.54224,1000.674396,7.54224,1000.674396,7.71441,887.2171166,7.57027,982.203074,7.57027,982.203074
7.57427,984.2066462,7.73604,874.2369516,7.82973,810.5473881,7.54625,1003.254373,7.54625,1003.254373,7.71802,886.4867748,7.57427,984.2066462,7.57427,984.2066462
7.57828,986.213058,7.73964,873.0911334,7.83313,807.5496812,7.55025,1005.863576,7.55025,1005.863576,7.72162,885.7241099,7.57828,986.213058,7.57828,986.213058
7.58228,988.1893137,7.74324,871.971847,7.83654,804.6067274,7.55425,1008.427731,7.55425,1008.427731,7.72523,884.9755533,7.58228,988.1893137,7.58228,988.1893137
7.58629,990.1596491,7.74685,870.8238972,7.83994,801.6350261,7.55826,1010.992865,7.55826,1010.992865,7.72883,884.2172096,7.58629,990.1596491,7.58629,990.1596491
7.59029,992.1102019,7.75045,869.6836224,7.84334,798.6783466,7.56226,1013.536382,7.56226,1013.536382,7.73243,883.4581414,7.59029,992.1102019,7.59029,992.1102019
7.59429,994.0346514,7.75405,868.5670438,7.84675,795.7650457,7.56627,1016.040174,7.56627,1016.040174,7.73604,882.7112076,7.59429,994.0346514,7.59429,994.0346514
7.5983,995.9680956,7.75766,867.3896164,7.85015,792.7647196,7.57027,1018.583901,7.57027,1018.583901,7.73964,881.9289248,7.5983,995.9680956,7.5983,995.9680956
7.6023,997.8763452,7.76126,866.2358629,7.85355,789.8072009,7.57427,1021.088994,7.57427,1021.088994,7.74324,881.1588718,7.6023,997.8763452,7.6023,997.8763452
7.60631,999.7684454,7.76486,865.0879496,7.85696,786.8534895,7.57828,1023.578564,7.57828,1023.578564,7.74685,880.3865667,7.60631,999.7684454,7.60631,999.7684454
7.61031,1001.653623,7.76847,863.9147934,7.86036,783.8893696,7.58228,1026.064469,7.58228,1026.064469,7.75045,879.6081021,7.61031,1001.653623,7.61031,1001.653623
7.61431,1003.517517,7.77207,862.7625951,7.86376,780.9559346,7.58629,1028.517218,7.58629,1028.517218,7.75405,878.8402046,7.61431,1003.517517,7.61431,1003.517517
7.61832,1005.381405,7.77568,861.5756021,7.86717,777.9660896,7.59029,1030.997042,7.59029,1030.997042,7.75766,878.0434501,7.61832,1005.381405,7.61832,1005.381405
7.62232,1007.227734,7.77928,860.3991992,7.87057,775.0017927,7.59429,1033.448452,7.59429,1033.448452,7.76126,877.256043,7.62232,1007.227734,7.62232,1007.227734
7.62633,1009.064783,7.78288,859.2155532,7.87397,772.0244554,7.5983,1035.895022,7.5983,1035.895022,7.76486,876.4642477,7.62633,1009.064783,7.62633,1009.064783
7.63033,1010.887137,7.78649,858.0327497,7.87738,769.0667195,7.6023,1038.323795,7.6023,1038.323795,7.76847,875.6713003,7.63033,1010.887137,7.63033,1010.887137
7.63433,1012.695703,7.79009,856.8573442,7.88078,766.1217206,7.60631,1040.729799,7.60631,1040.729799,7.77207,874.8864096,7.63433,1012.695703,7.63433,1012.695703
7.63834,1014.500762,7.79369,855.6576312,7.88418,763.1329135,7.61031,1043.161032,7.61031,1043.161032,7.77568,874.072596,7.63834,1014.500762,7.63834,1014.500762
7.64234,1016.29821,7.7973,854.4489215,7.88759,760.1447642,7.61431,1045.574381,7.61431,1045.574381,7.77928,873.2700635,7.64234,1016.29821,7.64234,1016.29821
7.64635,1018.084147,7.8009,853.2426499,7.89099,757.1535492,7.61832,1047.980668,7.61832,1047.980668,7.78288,872.4626033,7.64635,1018.084147,7.64635,1018.084147
7.65035,1019.85321,7.8045,852.0468525,7.89439,754.1933759,7.62232,1050.366425,7.62232,1050.366425,7.78649,871.6523828,7.65035,1019.85321,7.65035,1019.85321
7.65435,1021.618338,7.80811,850.838077,7.8978,751.2199602,7.62633,1052.739975,7.62633,1052.739975,7.79009,870.8527772,7.65435,1021.618338,7.65435,1021.618338
7.65836,1023.281196,7.81171,849.7891463,7.9,749.9025269,7.63033,1054.99285,7.63033,1054.99285,7.79369,870.1760178,7.65836,1023.281196,7.65836,1023.281196
7.66236,1024.840272,7.81532,848.8853956,7.9012,750.0948311,7.63433,1057.084095,7.63433,1057.084095,7.7973,869.6143892,7.66236,1024.840272,7.66236,1024.840272
7.66637,1026.580151,7.81892,847.6261374,7.9046,747.1162724,7.63834,1059.461705,7.63834,1059.461705,7.8009,868.7651169,7.66637,1026.580151,7.66637,1026.580151
7.67037,1028.310483,7.82252,846.3675341,7.90801,744.1374803,7.64234,1061.829121,7.64234,1061.829121,7.8045,867.9160844,7.67037,1028.310483,7.67037,1028.310483
7.67437,1030.026003,7.82613,845.1144055,7.91141,741.2051999,7.64635,1064.166903,7.64635,1064.166903,7.80811,867.07083,7.67437,1030.026003,7.67437,1030.026003
7.67838,1031.744524,7.82973,843.8270479,7.91481,738.1909799,7.65035,1066.546816,7.65035,1066.546816,7.81171,866.2008367,7.67838,1031.744524,7.67838,1031.744524
7.68238,1033.444309,7.83333,842.5675986,7.91822,735.2239487,7.65435,1068.888325,7.65435,1068.888325,7.81532,865.3412956,7.68238,1033.444309,7.68238,1033.444309
7.68639,1035.146438,7.83694,841.2698825,7.92162,732.2199541,7.65836,1071.243149,7.65836,1071.243149,7.81892,864.4758309,7.68639,1035.146438,7.68639,1035.146438
7.69039,1036.835748,7.84054,839.9871085,7.92503,729.2195987,7.66236,1073.58345,7.66236,1073.58345,7.82252,863.6115673,7.69039,1036.835748,7.69039,1036.835748
7.69439,1038.5076,7.84414,838.7229669,7.92843,726.2699003,7.66637,1075.889673,7.66637,1075.889673,7.82613,862.7504877,7.69439,1038.5076,7.69439,1038.5076
7.6984,1040.187574,7.84775,837.3967491,7.93183,723.2310138,7.67037,1078.247345,7.67037,1078.247345,7.82973,861.8647147,7.6984,1040.187574,7.6984,1040.187574
7.7,1038.69126,7.85135,839.0560172,7.93524,728.4025613,7.67437,1072.498008,7.67437,1072.498008,7.83333,862.8249441,7.7,1038.69126,7.7,1038.69126
7.7024,1038.209166,7.85495,839.6905748,7.93864,730.7818836,7.67838,1069.467222,7.67838,1069.467222,7.83694,863.1276107,7.7024,1038.209166,7.7024,1038.209166
7.70641,1039.923378,7.85856,838.2546773,7.94204,727.6052978,7.68238,1071.774175,7.68238,1071.774175,7.84054,862.1394619,7.70641,1039.923378,7.70641,1039.923378
7.71041,1041.620733,7.86216,836.8574152,7.94545,724.4703529,7.68639,1074.032033,7.68639,1074.032033,7.84414,861.1726375,7.71041,1041.620733,7.71041,1041.620733
7.71441,1043.310517,7.86577,835.4363867,7.94885,721.3363423,7.69039,1076.298998,7.69039,1076.298998,7.84775,860.1846149,7.71441,1043.310517,7.71441,1043.310517
7.71842,1044.998661,7.86937,833.9957954,7.95225,718.1434104,7.69439,1078.588584,7.69439,1078.588584,7.85135,859.184743,7.71842,1044.998661,7.71842,1044.998661
7.72242,1046.674252,7.87297,832.57792,7.95566,714.9849228,7.6984,1080.832963,7.6984,1080.832963,7.85495,858.2040636,7.72242,1046.674252,7.72242,1046.674252
7.72643,1050.001306,7.87658,828.3966422,7.95906,706.6653556,7.7,1089.00904,7.7,1089.00904,7.85856,854.9921536,7.72643,1050.001306,7.72643,1050.001306
7.73043,1052.661447,7.88018,825.2212397,7.96246,700.2544266,7.7024,1095.233394,7.7024,1095.233394,7.86216,852.5900046,7.73043,1052.661447,7.73043,1052.661447
7.73443,1054.247522,7.88378,823.8705857,7.96587,697.2442537,7.70641,1097.469227,7.70641,1097.469227,7.86577,851.6515607,7.73443,1054.247522,7.73443,1054.247522
7.73844,1055.834329,7.88739,822.4543932,7.96927,694.1620187,7.71041,1099.752689,7.71041,1099.752689,7.86937,850.6887433,7.73844,1055.834329,7.73844,1055.834329
7.74244,1057.403769,7.89099,821.061679,7.97267,691.109327,7.71441,1101.999318,7.71441,1101.999318,7.87297,849.7313825,7.74244,1057.403769,7.74244,1057.403769
7.74645,1058.957085,7.89459,819.6800874,7.97608,688.056741,7.71842,1104.231381,7.71842,1104.231381,7.87658,848.7699938,7.74645,1058.957085,7.74645,1058.957085
7.75045,1060.505924,7.8982,818.2570958,7.97948,684.9915474,7.72242,1106.463519,7.72242,1106.463519,7.88018,847.8024352,7.75045,1060.505924,7.75045,1060.505924
7.75445,1061.288989,7.9,820.0763761,7.98288,682.7235668,7.72643,1107.725111,7.72643,1107.725111,7.88378,846.9569573,7.75445,1061.288989,7.75445,1061.288989
7.75846,1062.106929,7.9018,822.3121851,7.98629,680.9681226,7.73043,1108.998562,7.73043,1108.998562,7.88739,846.4188006,7.75846,1062.106929,7.75846,1062.106929
7.76246,1063.675972,7.90541,821.2936708,7.98969,678.3906955,7.73443,1111.20291,7.73443,1111.20291,7.89099,845.7438477,7.76246,1063.675972,7.76246,1063.675972
7.76647,1065.152193,7.90901,819.9348322,7.99309,675.2885875,7.73844,1113.373343,7.73844,1113.373343,7.89459,844.7421449,7.76647,1065.152193,7.76647,1065.152193
7.77047,1061.686446,7.91261,824.3659918,7.9965,684.3011764,7.77047,1061.686446,7.74244,1108.486026,7.8982,848.4252836,7.77047,1061.686446,7.77047,1061.686446
7.77447,1064.808962,7.91622,820.1237086,7.9999,675.6774156,7.77447,1064.808962,7.74645,1113.176375,7.9,848.1222611,7.77447,1064.808962,7.77447,1064.808962
7.77848,1067.912191,7.91982,815.8428555,8.0033,666.9625095,7.77848,1067.912191,7.75045,1117.901602,7.9018,847.9801798,7.77848,1067.912191,7.77848,1067.912191
7.78248,1069.701105,7.92342,814.1399708,8.00671,663.1133861,7.78248,1069.701105,7.75445,1120.526836,7.90541,846.7968179,7.78248,1069.701105,7.78248,1069.701105
7.78649,1071.484989,7.92703,812.3885696,8.01011,659.2241286,7.78649,1071.484989,7.75846,1123.160474,7.90901,845.609841,7.78649,1071.484989,7.78649,1071.484989
7.79049,1073.244166,7.93063,810.6488637,8.01351,655.3477461,7.79049,1073.244166,7.76246,1125.766974,7.91261,844.4148644,7.79049,1073.244166,7.79049,1073.244166
7.79449,1074.977007,7.93423,808.9279261,8.01692,651.4955623,7.79449,1074.977007,7.76647,1128.323903,7.91622,843.2169196,7.79449,1074.977007,7.79449,1074.977007
7.7985,1076.702663,7.93784,807.143641,8.02032,647.5826523,7.7985,1076.702663,7.77047,1130.927863,7.91982,842.0040801,7.7985,1076.702663,7.7985,1076.702663
7.8025,1078.399726,7.94144,805.3778275,8.02372,643.694786,7.8025,1078.399726,7.77447,1133.479644,7.92342,840.7877498,7.8025,1078.399726,7.8025,1078.399726
7.80651,1080.073778,7.94505,803.6030035,8.02713,639.803948,7.80651,1080.073778,7.77848,1136.010517,7.92703,839.563761,7.80651,1080.073778,7.80651,1080.073778
7.81051,1081.723615,7.94865,801.8190092,8.03053,635.9105896,7.81051,1081.723615,7.78248,1138.519084,7.93063,838.3318294,7.81051,1081.723615,7.81051,1081.723615
7.81451,1083.348147,7.95225,800.0318087,8.03393,632.0248501,7.81451,1083.348147,7.78649,1140.982267,7.93423,837.097007,7.81451,1083.348147,7.81451,1083.348147
